customer_id,signup_date,city,acquisition_channel,state,zone,tier,first_purchase_date
C100345,2025-03-29,Vijayawada,Organic Search,Andhra Pradesh,South,3,2023-06-11
C100346,2025-02-05,Kolkata,Offline-to-Online,West Bengal,East,1,2024-03-21
C100347,2025-02-19,Noida,Offline-to-Online,Uttar Pradesh,North,1,2023-05-18
C100348,2023-12-26,Gurgaon,Offline-to-Online,Haryana,North,1,2023-06-17
C100349,2024-04-18,Patna,Organic Search,Bihar,East,2,2023-10-17
C100350,2023-12-09,Dehradun,Paid Social,Uttarakhand,North,3,2023-11-18
C100351,2023-09-03,Delhi,Influencer,Delhi,North,1,2023-04-04
C100352,2023-05-18,Chennai,Paid Social,Tamil Nadu,South,1,2023-08-20
C100353,2024-07-01,Vadodara,Paid Social,Gujarat,West,3,
C100354,2023-09-01,Vijayawada,Organic Search,Andhra Pradesh,South,3,2024-01-24
C100355,2023-10-24,Bhubaneswar,Organic Search,Odisha,East,2,2023-04-09
C100356,2025-01-21,Noida,Referral,Uttar Pradesh,North,1,2023-10-30
C100357,2024-06-19,Patna,Organic Search,Bihar,East,2,2023-07-01
C100358,2023-10-31,Bhubaneswar,Paid Social,Odisha,East,2,2023-05-09
C100359,2024-10-10,Vadodara,Organic Search,Gujarat,West,3,2024-01-24
C100360,2024-01-11,Surat,Influencer,Gujarat,West,2,2023-04-19
C100361,2024-07-16,Ahmedabad,Paid Social,Gujarat,West,1,2024-07-23
C100362,2024-01-25,Lucknow,Organic Search,Uttar Pradesh,North,2,2024-07-31
C100363,2024-07-09,Lucknow,Referral,Uttar Pradesh,North,2,2023-05-27
C100364,2024-09-16,Mumbai,Influencer,Maharashtra,West,1,2023-10-27
C100365,2024-07-22,Chandigarh,Influencer,Punjab,North,2,2023-07-15
C100366,2024-04-19,Hyderabad,Paid Social,Telangana,South,1,2024-08-23
C100367,2024-12-16,Hyderabad,Organic Search,Telangana,South,1,2023-08-26
C100368,2025-01-28,Kolkata,Organic Search,West Bengal,East,1,2023-05-02
C100369,2023-10-27,Madurai,Organic Search,Tamil Nadu,South,3,2023-09-15
C100370,2023-09-15,Gurgaon,Referral,Haryana,North,1,2024-09-05
C100371,2023-08-22,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-05-18
C100372,2025-03-22,Gurgaon,Organic Search,Haryana,North,1,2024-09-27
C100373,2025-03-03,Dehradun,Organic Search,Uttarakhand,North,3,2024-05-28
C100374,2023-12-12,Pune,Influencer,Maharashtra,West,1,2024-02-29
C100375,2025-03-17,Dehradun,Organic Search,Uttarakhand,North,3,2023-10-13
C100376,2023-11-22,Noida,Influencer,Uttar Pradesh,North,1,2024-03-16
C100377,2024-07-03,Kolkata,Organic Search,West Bengal,East,1,2023-10-15
C100378,2024-06-27,Agra,Organic Search,Uttar Pradesh,North,3,2023-06-13
C100379,2025-02-18,Vadodara,Offline-to-Online,Gujarat,West,3,2023-09-17
C100380,2023-05-28,Raipur,Organic Search,Chhattisgarh,Central,3,2023-06-25
C100381,2024-02-20,Noida,Paid Social,Uttar Pradesh,North,1,2023-12-28
C100382,2024-08-30,Hyderabad,Paid Social,Telangana,South,1,
C100383,2023-06-29,Ranchi,Influencer,Jharkhand,East,3,2023-06-04
C100384,2023-12-17,Ahmedabad,Referral,Gujarat,West,1,2025-03-10
C100385,2024-06-06,Pune,Paid Social,Maharashtra,West,1,2024-08-02
C100386,2025-02-01,Nashik,Paid Social,Maharashtra,West,3,2024-09-12
C100387,2024-11-30,Jodhpur,Organic Search,Rajasthan,North,3,2024-08-05
C100388,2025-01-05,Chandigarh,Offline-to-Online,Punjab,North,2,2023-12-10
C100389,2024-11-30,Jodhpur,Paid Social,Rajasthan,North,3,2025-01-24
C100390,2024-11-01,Kolkata,Organic Search,West Bengal,East,1,2023-06-25
C100391,2025-01-16,Noida,Organic Search,Uttar Pradesh,North,1,
C100392,2024-10-17,Ahmedabad,Influencer,Gujarat,West,1,2023-04-12
C100393,2024-11-16,Jodhpur,Organic Search,Rajasthan,North,3,2024-07-28
C100394,2024-02-09,Bhubaneswar,Referral,Odisha,East,2,2023-10-27
C100395,2023-10-16,Ahmedabad,Organic Search,Gujarat,West,1,2024-10-18
C100396,2024-11-28,Ranchi,Offline-to-Online,Jharkhand,East,3,
C100397,2023-10-14,Bhopal,Paid Social,Madhya Pradesh,Central,2,2023-08-20
C100398,2025-02-20,Nagpur,Influencer,Maharashtra,West,2,2023-12-11
C100399,2024-08-28,Ranchi,Organic Search,Jharkhand,East,3,
C100400,2024-03-02,Raipur,Organic Search,Chhattisgarh,Central,3,2023-06-03
C100401,2025-03-01,Noida,Paid Social,Uttar Pradesh,North,1,2023-08-19
C100402,2023-10-04,Gurgaon,Influencer,Haryana,North,1,2023-04-09
C100403,2024-07-08,Nagpur,Referral,Maharashtra,West,2,2025-03-25
C100404,2023-07-29,Pune,Paid Social,Maharashtra,West,1,2024-05-10
C100405,2025-03-15,Lucknow,Influencer,Uttar Pradesh,North,2,
C100406,2024-08-15,Nagpur,Influencer,Maharashtra,West,2,2023-05-03
C100407,2024-12-23,Nagpur,Influencer,Maharashtra,West,2,2023-08-06
C100408,2024-01-24,Noida,Influencer,Uttar Pradesh,North,1,2024-12-21
C100409,2024-12-22,Dehradun,Organic Search,Uttarakhand,North,3,
C100410,2024-10-29,Raipur,Paid Social,Chhattisgarh,Central,3,2023-07-24
C100411,2024-09-25,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-11-19
C100412,2025-03-08,Dehradun,Paid Social,Uttarakhand,North,3,2023-06-26
C100413,2024-05-16,Patna,Referral,Bihar,East,2,2023-06-05
C100414,2024-05-03,Patna,Influencer,Bihar,East,2,2024-05-28
C100415,2024-10-23,Coimbatore,Influencer,Tamil Nadu,South,2,2024-05-08
C100416,2025-01-08,Kolkata,Offline-to-Online,West Bengal,East,1,2023-06-13
C100417,2024-03-06,Noida,Organic Search,Uttar Pradesh,North,1,2024-11-20
C100418,2024-10-10,Vadodara,Paid Social,Gujarat,West,3,2023-05-08
C100419,2023-11-23,Raipur,Offline-to-Online,Chhattisgarh,Central,3,2023-04-20
C100420,2024-08-01,Mumbai,Organic Search,Maharashtra,West,1,2023-06-06
C100421,2024-12-04,Dehradun,Organic Search,Uttarakhand,North,3,2023-04-05
C100422,2023-06-28,Vijayawada,Referral,Andhra Pradesh,South,3,2023-05-07
C100423,2024-11-12,Nagpur,Organic Search,Maharashtra,West,2,2023-11-04
C100424,2023-04-23,Hyderabad,Offline-to-Online,Telangana,South,1,2023-08-13
C100425,2025-03-11,Indore,Paid Social,Madhya Pradesh,Central,2,2023-04-25
C100426,2024-06-08,Mumbai,Organic Search,Maharashtra,West,1,2023-07-09
C100427,2024-04-29,Chennai,Organic Search,Tamil Nadu,South,1,2025-02-14
C100428,2024-11-08,Nagpur,Organic Search,Maharashtra,West,2,2023-04-17
C100429,2024-07-14,Jaipur,Influencer,Rajasthan,North,2,2024-01-21
C100430,2024-11-13,Chandigarh,Referral,Punjab,North,2,2023-05-12
C100431,2023-07-21,Gurgaon,Referral,Haryana,North,1,2023-04-13
C100432,2024-08-08,Agra,Referral,Uttar Pradesh,North,3,2024-04-22
C100433,2024-08-05,Agra,Paid Social,Uttar Pradesh,North,3,2024-02-15
C100434,2025-02-26,Madurai,Organic Search,Tamil Nadu,South,3,2023-04-02
C100435,2023-05-27,Chandigarh,Influencer,Punjab,North,2,2024-05-03
C100436,2024-05-29,Lucknow,Influencer,Uttar Pradesh,North,2,2023-04-27
C100437,2024-09-18,Noida,Influencer,Uttar Pradesh,North,1,2024-04-04
C100438,2024-07-31,Coimbatore,Referral,Tamil Nadu,South,2,2023-08-09
C100439,2023-07-09,Ahmedabad,Influencer,Gujarat,West,1,2024-03-30
C100440,2024-08-26,Delhi,Influencer,Delhi,North,1,
C100441,2023-12-05,Kochi,Referral,Kerala,South,2,2024-01-06
C100442,2023-11-11,Kolkata,Paid Social,West Bengal,East,1,2023-04-07
C100443,2025-01-31,Vijayawada,Organic Search,Andhra Pradesh,South,3,2023-06-25
C100444,2023-11-13,Kochi,Paid Social,Kerala,South,2,2023-05-02
C100445,2024-05-30,Vijayawada,Referral,Andhra Pradesh,South,3,2023-08-04
C100446,2024-11-24,Bhubaneswar,Paid Social,Odisha,East,2,2023-06-29
C100447,2024-10-31,Lucknow,Influencer,Uttar Pradesh,North,2,2023-05-20
C100448,2024-08-02,Vijayawada,Influencer,Andhra Pradesh,South,3,
C100449,2024-12-25,Guwahati,Organic Search,Assam,East,3,2024-01-05
C100450,2024-06-07,Hyderabad,Paid Social,Telangana,South,1,2023-08-07
C100451,2024-09-11,Dehradun,Organic Search,Uttarakhand,North,3,
C100452,2024-12-31,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-08-07
C100453,2024-10-15,Delhi,Referral,Delhi,North,1,2023-05-14
C100454,2024-09-24,Ahmedabad,Referral,Gujarat,West,1,2023-12-16
C100455,2024-04-27,Patna,Organic Search,Bihar,East,2,2023-09-25
C100456,2024-08-05,Surat,Influencer,Gujarat,West,2,
C100457,2024-04-20,Gurgaon,Organic Search,Haryana,North,1,
C100458,2024-11-21,Nashik,Influencer,Maharashtra,West,3,2023-10-20
C100459,2024-04-08,Nashik,Organic Search,Maharashtra,West,3,2023-08-04
C100460,2024-06-07,Bengaluru,Organic Search,Karnataka,South,1,2024-07-29
C100461,2024-11-27,Noida,Organic Search,Uttar Pradesh,North,1,2023-09-03
C100462,2024-07-01,Raipur,Offline-to-Online,Chhattisgarh,Central,3,2023-04-18
C100463,2024-03-08,Agra,Organic Search,Uttar Pradesh,North,3,2023-07-11
C100464,2025-01-04,Bhubaneswar,Paid Social,Odisha,East,2,2023-08-14
C100465,2024-04-09,Agra,Paid Social,Uttar Pradesh,North,3,2023-04-10
C100466,2025-01-13,Chennai,Influencer,Tamil Nadu,South,1,2023-06-28
C100467,2024-12-13,Mumbai,Referral,Maharashtra,West,1,2023-12-26
C100468,2024-05-25,Patna,Organic Search,Bihar,East,2,2023-04-14
C100469,2024-11-04,Nagpur,Influencer,Maharashtra,West,2,2024-07-13
C100470,2023-05-20,Jaipur,Organic Search,Rajasthan,North,2,2023-04-14
C100471,2024-04-15,Bhubaneswar,Offline-to-Online,Odisha,East,2,2023-10-08
C100472,2025-01-21,Indore,Paid Social,Madhya Pradesh,Central,2,2023-04-09
C100473,2024-08-18,Noida,Influencer,Uttar Pradesh,North,1,2024-05-27
C100474,2024-08-05,Lucknow,Organic Search,Uttar Pradesh,North,2,2023-06-06
C100475,2024-10-07,Kolkata,Organic Search,West Bengal,East,1,2023-11-28
C100476,2024-10-15,Vijayawada,Paid Social,Andhra Pradesh,South,3,2023-08-12
C100477,2024-08-20,Agra,Organic Search,Uttar Pradesh,North,3,2024-05-25
C100478,2024-05-07,Pune,Organic Search,Maharashtra,West,1,2023-08-19
C100479,2023-10-31,Bhopal,Paid Social,Madhya Pradesh,Central,2,2023-06-12
C100480,2024-02-02,Dehradun,Paid Social,Uttarakhand,North,3,
C100481,2024-02-02,Guwahati,Offline-to-Online,Assam,East,3,2023-04-14
C100482,2024-05-14,Mumbai,Organic Search,Maharashtra,West,1,2024-01-19
C100483,2025-03-31,Ahmedabad,Offline-to-Online,Gujarat,West,1,
C100484,2024-03-19,Gurgaon,Influencer,Haryana,North,1,2024-10-27
C100485,2024-05-25,Raipur,Paid Social,Chhattisgarh,Central,3,2023-05-05
C100486,2024-04-02,Raipur,Influencer,Chhattisgarh,Central,3,2023-11-01
C100487,2024-08-19,Jaipur,Paid Social,Rajasthan,North,2,2025-02-23
C100488,2025-03-06,Patna,Offline-to-Online,Bihar,East,2,2023-12-18
C100489,2025-02-05,Kochi,Paid Social,Kerala,South,2,2023-05-20
C100490,2024-04-06,Jaipur,Influencer,Rajasthan,North,2,
C100491,2024-01-12,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-10-24
C100492,2025-02-03,Bhubaneswar,Organic Search,Odisha,East,2,2023-05-18
C100493,2024-06-25,Ahmedabad,Influencer,Gujarat,West,1,
C100494,2024-10-19,Gurgaon,Paid Social,Haryana,North,1,2024-12-25
C100495,2023-07-08,Ranchi,Referral,Jharkhand,East,3,2023-12-09
C100496,2025-01-24,Bengaluru,Paid Social,Karnataka,South,1,2024-06-21
C100497,2024-02-18,Bengaluru,Offline-to-Online,Karnataka,South,1,2023-05-11
C100498,2024-06-25,Kochi,Paid Social,Kerala,South,2,2023-08-07
C100499,2023-11-13,Raipur,Organic Search,Chhattisgarh,Central,3,2023-06-15
C100500,2024-05-07,Chennai,Influencer,Tamil Nadu,South,1,2024-01-03
C100501,2025-01-05,Guwahati,Organic Search,Assam,East,3,2024-02-08
C100502,2025-01-04,Guwahati,Paid Social,Assam,East,3,2023-05-31
C100503,2024-06-12,Nashik,Influencer,Maharashtra,West,3,2024-07-22
C100504,2024-12-04,Bhubaneswar,Influencer,Odisha,East,2,2023-11-16
C100505,2024-06-01,Gurgaon,Organic Search,Haryana,North,1,2023-07-28
C100506,2024-04-03,Delhi,Organic Search,Delhi,North,1,2023-09-08
C100507,2024-07-28,Nashik,Offline-to-Online,Maharashtra,West,3,2024-03-04
C100508,2023-11-16,Nagpur,Influencer,Maharashtra,West,2,2023-11-18
C100509,2024-02-21,Raipur,Paid Social,Chhattisgarh,Central,3,2023-04-19
C100510,2024-10-31,Vijayawada,Offline-to-Online,Andhra Pradesh,South,3,2023-05-21
C100511,2024-12-05,Jodhpur,Referral,Rajasthan,North,3,2023-12-29
C100512,2023-06-18,Chennai,Paid Social,Tamil Nadu,South,1,2024-07-17
C100513,2024-11-15,Ranchi,Influencer,Jharkhand,East,3,2024-02-12
C100514,2024-12-30,Hyderabad,Influencer,Telangana,South,1,2023-07-04
C100515,2024-05-24,Gurgaon,Paid Social,Haryana,North,1,
C100516,2023-06-25,Kochi,Paid Social,Kerala,South,2,2024-07-03
C100517,2024-10-18,Ahmedabad,Influencer,Gujarat,West,1,2023-05-19
C100518,2023-12-26,Delhi,Influencer,Delhi,North,1,2023-09-13
C100519,2024-09-25,Nashik,Organic Search,Maharashtra,West,3,2024-07-18
C100520,2024-04-06,Coimbatore,Referral,Tamil Nadu,South,2,2023-09-22
C100521,2024-09-21,Kolkata,Influencer,West Bengal,East,1,2023-05-29
C100522,2024-01-05,Patna,Organic Search,Bihar,East,2,2024-01-04
C100523,2024-06-14,Mumbai,Referral,Maharashtra,West,1,2023-04-07
C100524,2024-07-15,Gurgaon,Paid Social,Haryana,North,1,
C100525,2024-09-18,Kochi,Referral,Kerala,South,2,2023-05-06
C100526,2023-11-18,Lucknow,Paid Social,Uttar Pradesh,North,2,2023-08-25
C100527,2025-03-13,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-05-12
C100528,2024-01-30,Gurgaon,Influencer,Haryana,North,1,2023-09-06
C100529,2024-02-12,Chennai,Offline-to-Online,Tamil Nadu,South,1,2023-11-22
C100530,2024-01-03,Jodhpur,Organic Search,Rajasthan,North,3,
C100531,2023-07-01,Delhi,Paid Social,Delhi,North,1,2023-10-11
C100532,2024-05-08,Surat,Organic Search,Gujarat,West,2,2023-04-03
C100533,2024-12-06,Ahmedabad,Paid Social,Gujarat,West,1,2024-01-09
C100534,2024-11-02,Nashik,Influencer,Maharashtra,West,3,2023-09-11
C100535,2023-11-11,Ahmedabad,Influencer,Gujarat,West,1,2024-11-08
C100536,2023-09-15,Hyderabad,Referral,Telangana,South,1,2024-01-26
C100537,2024-02-24,Gurgaon,Paid Social,Haryana,North,1,2023-09-27
C100538,2024-12-04,Chandigarh,Paid Social,Punjab,North,2,
C100539,2024-06-21,Ahmedabad,Influencer,Gujarat,West,1,2023-11-29
C100540,2025-02-22,Raipur,Paid Social,Chhattisgarh,Central,3,2023-05-31
C100541,2024-10-02,Bengaluru,Organic Search,Karnataka,South,1,2023-11-12
C100542,2024-09-12,Coimbatore,Referral,Tamil Nadu,South,2,2023-05-07
C100543,2024-12-04,Patna,Organic Search,Bihar,East,2,2023-09-17
C100544,2024-11-24,Chennai,Paid Social,Tamil Nadu,South,1,2023-08-08
C100545,2024-03-12,Gurgaon,Offline-to-Online,Haryana,North,1,2025-01-26
C100546,2024-01-04,Indore,Offline-to-Online,Madhya Pradesh,Central,2,2023-04-06
C100547,2024-05-19,Dehradun,Organic Search,Uttarakhand,North,3,2023-08-05
C100548,2024-06-22,Hyderabad,Paid Social,Telangana,South,1,2024-04-10
C100549,2023-09-20,Noida,Influencer,Uttar Pradesh,North,1,2023-04-28
C100550,2024-05-21,Chandigarh,Referral,Punjab,North,2,2024-07-30
C100551,2024-09-23,Kolkata,Paid Social,West Bengal,East,1,2023-06-17
C100552,2023-09-14,Nashik,Organic Search,Maharashtra,West,3,2023-05-05
C100553,2023-09-17,Kochi,Influencer,Kerala,South,2,2023-06-30
C100554,2023-10-22,Lucknow,Referral,Uttar Pradesh,North,2,2024-05-29
C100555,2024-01-25,Guwahati,Paid Social,Assam,East,3,2023-11-15
C100556,2025-03-13,Kochi,Referral,Kerala,South,2,2023-05-22
C100557,2023-05-08,Jodhpur,Referral,Rajasthan,North,3,
C100558,2023-10-31,Vijayawada,Organic Search,Andhra Pradesh,South,3,2023-07-14
C100559,2023-10-13,Delhi,Paid Social,Delhi,North,1,2023-08-13
C100560,2024-06-12,Guwahati,Paid Social,Assam,East,3,2023-12-20
C100561,2023-04-23,Madurai,Organic Search,Tamil Nadu,South,3,2024-11-18
C100562,2024-06-01,Gurgaon,Organic Search,Haryana,North,1,2024-07-27
C100563,2023-10-11,Lucknow,Paid Social,Uttar Pradesh,North,2,2023-08-20
C100564,2024-01-14,Jodhpur,Referral,Rajasthan,North,3,2023-10-20
C100565,2024-12-17,Jaipur,Referral,Rajasthan,North,2,
C100566,2023-10-31,Nashik,Paid Social,Maharashtra,West,3,2023-09-24
C100567,2024-09-10,Delhi,Organic Search,Delhi,North,1,2023-05-24
C100568,2024-04-27,Kochi,Influencer,Kerala,South,2,2024-01-04
C100569,2024-05-05,Kolkata,Organic Search,West Bengal,East,1,2023-11-22
C100570,2024-12-30,Surat,Organic Search,Gujarat,West,2,2024-09-12
C100571,2023-10-09,Kochi,Organic Search,Kerala,South,2,2023-10-25
C100572,2025-02-22,Hyderabad,Influencer,Telangana,South,1,2023-11-17
C100573,2025-02-07,Noida,Paid Social,Uttar Pradesh,North,1,2023-06-14
C100574,2024-10-09,Gurgaon,Paid Social,Haryana,North,1,2023-05-04
C100575,2023-06-08,Hyderabad,Paid Social,Telangana,South,1,
C100576,2024-10-06,Indore,Organic Search,Madhya Pradesh,Central,2,2023-04-03
C100577,2024-08-31,Bengaluru,Paid Social,Karnataka,South,1,2023-06-22
C100578,2024-12-06,Gurgaon,Paid Social,Haryana,North,1,2023-08-22
C100579,2023-11-28,Noida,Organic Search,Uttar Pradesh,North,1,2024-02-07
C100580,2025-03-09,Bengaluru,Organic Search,Karnataka,South,1,2023-08-06
C100581,2025-02-03,Coimbatore,Influencer,Tamil Nadu,South,2,2023-10-14
C100582,2023-08-23,Lucknow,Influencer,Uttar Pradesh,North,2,2023-10-08
C100583,2024-02-20,Bengaluru,Paid Social,Karnataka,South,1,2024-12-25
C100584,2023-05-17,Nagpur,Paid Social,Maharashtra,West,2,2024-09-02
C100585,2025-01-06,Ahmedabad,Referral,Gujarat,West,1,2023-05-11
C100586,2025-02-18,Vadodara,Paid Social,Gujarat,West,3,2023-10-07
C100587,2025-03-27,Vijayawada,Paid Social,Andhra Pradesh,South,3,2023-08-13
C100588,2024-09-06,Ranchi,Organic Search,Jharkhand,East,3,2023-11-06
C100589,2024-10-08,Noida,Paid Social,Uttar Pradesh,North,1,2025-03-22
C100590,2024-10-15,Mumbai,Paid Social,Maharashtra,West,1,2023-06-18
C100591,2024-08-12,Patna,Offline-to-Online,Bihar,East,2,2024-02-06
C100592,2025-03-08,Mumbai,Paid Social,Maharashtra,West,1,2023-04-22
C100593,2024-09-04,Indore,Influencer,Madhya Pradesh,Central,2,2023-08-19
C100594,2024-03-06,Jaipur,Organic Search,Rajasthan,North,2,2023-09-05
C100595,2024-07-07,Vadodara,Offline-to-Online,Gujarat,West,3,
C100596,2023-04-28,Surat,Paid Social,Gujarat,West,2,2024-02-27
C100597,2024-11-10,Bengaluru,Organic Search,Karnataka,South,1,2023-06-16
C100598,2024-10-24,Noida,Organic Search,Uttar Pradesh,North,1,2024-07-30
C100599,2024-05-07,Vijayawada,Referral,Andhra Pradesh,South,3,2023-05-01
C100600,2025-01-17,Kolkata,Paid Social,West Bengal,East,1,2024-03-21
C100601,2024-11-27,Agra,Offline-to-Online,Uttar Pradesh,North,3,2023-04-26
C100602,2024-03-07,Ahmedabad,Offline-to-Online,Gujarat,West,1,2023-08-15
C100603,2023-07-13,Mumbai,Paid Social,Maharashtra,West,1,2023-04-11
C100604,2023-09-11,Hyderabad,Referral,Telangana,South,1,2024-11-28
C100605,2023-11-01,Kochi,Organic Search,Kerala,South,2,2024-03-06
C100606,2024-02-11,Guwahati,Paid Social,Assam,East,3,2024-12-24
C100607,2024-05-25,Agra,Influencer,Uttar Pradesh,North,3,
C100608,2025-02-24,Jodhpur,Organic Search,Rajasthan,North,3,2025-02-22
C100609,2024-01-21,Madurai,Organic Search,Tamil Nadu,South,3,2023-05-25
C100610,2025-02-10,Dehradun,Organic Search,Uttarakhand,North,3,
C100611,2024-10-16,Gurgaon,Referral,Haryana,North,1,2024-04-14
C100612,2025-01-18,Gurgaon,Organic Search,Haryana,North,1,2023-04-12
C100613,2024-04-25,Guwahati,Paid Social,Assam,East,3,2023-04-27
C100614,2023-04-05,Hyderabad,Paid Social,Telangana,South,1,2024-01-15
C100615,2024-12-14,Dehradun,Paid Social,Uttarakhand,North,3,2024-02-14
C100616,2023-12-25,Chandigarh,Influencer,Punjab,North,2,2023-10-04
C100617,2023-09-21,Dehradun,Paid Social,Uttarakhand,North,3,
C100618,2024-12-21,Kochi,Offline-to-Online,Kerala,South,2,2023-10-04
C100619,2024-10-20,Jodhpur,Paid Social,Rajasthan,North,3,2023-11-09
C100620,2023-11-26,Guwahati,Organic Search,Assam,East,3,2023-08-02
C100621,2024-01-13,Hyderabad,Referral,Telangana,South,1,2023-09-20
C100622,2025-03-02,Jodhpur,Organic Search,Rajasthan,North,3,2023-08-10
C100623,2024-01-13,Guwahati,Organic Search,Assam,East,3,2023-10-16
C100624,2024-10-29,Madurai,Organic Search,Tamil Nadu,South,3,2023-09-29
C100625,2023-09-08,Dehradun,Paid Social,Uttarakhand,North,3,2024-07-06
C100626,2024-12-29,Nagpur,Paid Social,Maharashtra,West,2,2024-03-26
C100627,2023-08-26,Mumbai,Offline-to-Online,Maharashtra,West,1,2024-04-16
C100628,2024-07-09,Madurai,Paid Social,Tamil Nadu,South,3,2023-07-11
C100629,2023-05-21,Vijayawada,Referral,Andhra Pradesh,South,3,2024-07-12
C100630,2024-07-31,Ahmedabad,Influencer,Gujarat,West,1,2023-12-26
C100631,2025-01-14,Indore,Influencer,Madhya Pradesh,Central,2,2023-07-13
C100632,2023-07-21,Chennai,Influencer,Tamil Nadu,South,1,2024-03-21
C100633,2024-01-18,Bhubaneswar,Paid Social,Odisha,East,2,2023-07-15
C100634,2024-12-02,Bengaluru,Organic Search,Karnataka,South,1,
C100635,2024-09-04,Lucknow,Influencer,Uttar Pradesh,North,2,2024-05-08
C100636,2024-02-18,Vadodara,Organic Search,Gujarat,West,3,
C100637,2024-09-16,Mumbai,Paid Social,Maharashtra,West,1,2024-04-11
C100638,2024-05-30,Noida,Organic Search,Uttar Pradesh,North,1,2025-01-08
C100639,2025-01-22,Jaipur,Organic Search,Rajasthan,North,2,2023-09-04
C100640,2024-02-02,Jaipur,Referral,Rajasthan,North,2,2023-04-25
C100641,2024-11-28,Chandigarh,Influencer,Punjab,North,2,
C100642,2024-09-20,Lucknow,Paid Social,Uttar Pradesh,North,2,2024-08-27
C100643,2024-11-19,Coimbatore,Referral,Tamil Nadu,South,2,2023-07-09
C100644,2024-04-07,Nagpur,Paid Social,Maharashtra,West,2,2023-06-21
C100645,2024-11-10,Vijayawada,Offline-to-Online,Andhra Pradesh,South,3,2023-09-25
C100646,2024-10-26,Kolkata,Referral,West Bengal,East,1,2024-01-22
C100647,2024-04-13,Dehradun,Organic Search,Uttarakhand,North,3,2023-06-10
C100648,2023-05-09,Bhopal,Referral,Madhya Pradesh,Central,2,2023-07-09
C100649,2025-03-14,Surat,Paid Social,Gujarat,West,2,2023-07-31
C100650,2024-11-04,Delhi,Influencer,Delhi,North,1,2024-01-27
C100651,2023-11-19,Delhi,Paid Social,Delhi,North,1,
C100652,2024-11-13,Jodhpur,Referral,Rajasthan,North,3,2023-12-02
C100653,2024-01-22,Surat,Paid Social,Gujarat,West,2,2025-01-19
C100654,2024-06-09,Hyderabad,Paid Social,Telangana,South,1,2023-10-22
C100655,2025-01-21,Gurgaon,Paid Social,Haryana,North,1,2023-11-21
C100656,2024-05-26,Pune,Referral,Maharashtra,West,1,2024-03-26
C100657,2024-01-29,Dehradun,Paid Social,Uttarakhand,North,3,2023-06-17
C100658,2024-02-12,Nashik,Influencer,Maharashtra,West,3,2023-04-24
C100659,2023-07-12,Vadodara,Referral,Gujarat,West,3,2023-09-15
